0,0,0,1,0,0,0.0,1,0.23404255319148937
0,1,0,1,1,1,0.0,0,1.0
0,1,0,1,1,0,0.2727272727272727,0,0.14893617021276595
0,0,0,1,0,0,0.0,0,0.7872340425531915
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,1,0,1,1,0,0.13636363636363635,0,0.2553191489361702
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,1,0,1,1,0,0.13636363636363635,0,0.2553191489361702
0,1,1,1,1,1,0.6818181818181818,0,0.44680851063829785
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,0,0,1,0,0,0.22727272727272727,1,0.1276595744680851
0,1,0,1,1,1,0.0,0,1.0
0,0,0,1,1,1,0.22727272727272727,0,0.5106382978723404
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,1,0.5454545454545454,0,0.5531914893617021
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
1,0,0,0,1,1,0.8636363636363636,0,0.425531914893617
0,0,0,1,0,1,0.9545454545454546,0,0.9148936170212766
0,0,1,1,1,0,0.5454545454545454,1,0.3617021276595745
0,1,0,1,0,0,0.5909090909090909,0,0.425531914893617
0,0,1,1,1,0,0.5454545454545454,1,0.3617021276595745
0,0,1,1,1,0,0.5454545454545454,1,0.3617021276595745
0,1,0,0,1,1,0.5,0,0.6382978723404256
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,1,0,1,1,0,1.0,0,0.1702127659574468
0,1,0,1,1,0,0.6818181818181818,0,0.3191489361702128
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,0,0.13636363636363635,0,0.2553191489361702
0,1,0,1,1,1,0.22727272727272727,0,0.6595744680851063
0,1,0,1,1,1,0.0,0,1.0
0,1,0,1,1,1,0.13636363636363635,1,0.9787234042553191
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,0,0,1,0,0,0.0,1,0.23404255319148937
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,1,0,1,1,0,1.0,0,0.1702127659574468
0,0,0,1,1,1,0.4090909090909091,1,0.1276595744680851
0,0,0,1,1,1,0.4090909090909091,1,0.1276595744680851
0,1,0,1,1,0,1.0,0,0.1702127659574468
0,1,1,1,0,0,0.045454545454545456,0,0.46808510638297873
0,1,0,1,1,1,0.22727272727272727,0,0.6595744680851063
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,0,0,1,1,1,0.8636363636363636,0,0.425531914893617
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,1,0,1,1,1,0.0,0,1.0
0,1,0,1,1,1,0.0,0,1.0
0,0,0,1,0,0,0.0,1,0.23404255319148937
1,0,0,0,1,1,0.0,0,0.44680851063829785
0,0,0,1,1,1,0.8636363636363636,0,0.425531914893617
0,1,0,1,0,0,0.5909090909090909,0,0.425531914893617
1,1,0,0,1,0,1.0,0,0.1702127659574468
0,1,0,1,1,0,0.2727272727272727,0,0.14893617021276595
0,0,0,1,1,1,0.4090909090909091,1,0.1276595744680851
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
1,0,0,0,0,0,0.0,1,0.23404255319148937
0,0,0,1,0,0,0.0,1,0.23404255319148937
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,0,0,1,1,1,0.22727272727272727,0,0.5106382978723404
0,0,0,1,1,1,0.8636363636363636,0,0.425531914893617
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,1,0,1,1,0,0.2727272727272727,0,0.14893617021276595
0,1,0,1,0,0,0.5909090909090909,0,0.425531914893617
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,1,1,1,1,0.36363636363636365,0,0.9361702127659575
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
1,1,0,0,1,0,0.6818181818181818,0,0.3191489361702128
0,0,0,0,0,0,0.4090909090909091,0,0.10638297872340426
0,1,0,1,1,0,0.36363636363636365,0,0.9574468085106383
0,1,0,1,1,0,0.2727272727272727,0,0.14893617021276595
0,1,1,1,1,0,0.8181818181818182,0,0.2127659574468085
0,0,0,1,1,1,0.8636363636363636,0,0.425531914893617
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,1,1,1,0,0.8181818181818182,0,0.2127659574468085
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,1,0.22727272727272727,0,0.6595744680851063
0,1,0,1,1,0,1.0,0,0.1702127659574468
0,0,0,1,1,1,0.8636363636363636,0,0.425531914893617
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,1,0,1,1,1,0.22727272727272727,0,0.6595744680851063
0,0,1,1,1,1,0.9090909090909091,0,0.5106382978723404
1,1,0,0,1,1,0.5454545454545454,0,0.5531914893617021
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
1,1,0,0,1,0,0.6818181818181818,0,0.3191489361702128
0,0,0,1,0,0,0.0,1,0.23404255319148937
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,1,0,1,1,0,0.36363636363636365,0,0.9574468085106383
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,0,0.36363636363636365,0,0.9574468085106383
0,1,0,1,1,1,0.0,0,1.0
0,1,0,1,1,1,0.0,0,1.0
0,1,0,1,1,0,0.13636363636363635,0,0.2553191489361702
0,1,0,1,1,0,0.2727272727272727,0,0.14893617021276595
0,0,0,1,1,1,0.4090909090909091,1,0.1276595744680851
0,1,0,1,1,0,0.36363636363636365,0,0.9574468085106383
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,1,0,1,1,1,0.5454545454545454,0,0.5531914893617021
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,0,1,1,1,0.4090909090909091,1,0.1276595744680851
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,1,0.5454545454545454,0,0.5531914893617021
0,0,0,1,0,0,0.0,1,0.23404255319148937
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,1,0,1,1,1,0.22727272727272727,0,0.6595744680851063
0,1,0,1,1,1,0.5454545454545454,0,0.5531914893617021
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,1,0,1,1,1,0.22727272727272727,0,0.6595744680851063
0,1,1,1,0,0,0.045454545454545456,0,0.46808510638297873
1,0,0,0,1,1,0.0,0,0.44680851063829785
0,1,0,1,1,1,0.22727272727272727,0,0.6595744680851063
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,0,0,0.5909090909090909,0,0.425531914893617
0,1,0,1,0,0,0.5909090909090909,0,0.425531914893617
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,1,0.22727272727272727,0,0.6595744680851063
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,0,0.2727272727272727,0,0.14893617021276595
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,1,0,1,1,1,0.0,0,1.0
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,1,0,1,1,0,1.0,0,0.1702127659574468
1,0,0,0,0,0,0.0,1,0.23404255319148937
0,1,0,1,1,1,0.13636363636363635,1,0.9787234042553191
0,1,0,1,1,0,0.13636363636363635,0,0.2553191489361702
0,0,0,1,0,0,1.0,0,0.2127659574468085
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,1,1,1,1,0,0.5,0,0.0
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
1,0,1,0,1,1,0.36363636363636365,0,0.9361702127659575
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,0,0,1,0,1,0.9545454545454546,0,0.9148936170212766
0,1,0,1,1,1,0.5454545454545454,0,0.5531914893617021
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,1,0.5454545454545454,0,0.5531914893617021
0,0,1,1,1,0,0.5454545454545454,1,0.3617021276595745
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,0,0,1,1,1,0.22727272727272727,0,0.5106382978723404
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,1,1,1,0,0,0.045454545454545456,0,0.46808510638297873
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,1,0.22727272727272727,0,0.6595744680851063
0,0,0,1,0,0,0.0,0,0.7872340425531915
0,1,0,1,1,0,0.36363636363636365,0,0.9574468085106383
0,1,0,1,1,1,0.5454545454545454,0,0.5531914893617021
0,1,0,1,1,0,0.36363636363636365,0,0.9574468085106383
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,0,0,1,0,0,0.0,0,0.7872340425531915
0,1,0,1,0,0,0.5909090909090909,0,0.425531914893617
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,0,1,0,0,0.0,1,0.23404255319148937
0,1,0,1,0,0,0.18181818181818182,0,0.9574468085106383
0,1,0,1,0,0,0.5909090909090909,0,0.425531914893617
0,1,0,1,1,0,0.13636363636363635,0,0.2553191489361702
1,1,0,0,1,0,1.0,0,0.1702127659574468
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,1,0,1,1,0,0.2727272727272727,0,0.14893617021276595
0,1,0,1,1,1,0.22727272727272727,0,0.6595744680851063
0,1,0,1,1,0,0.36363636363636365,0,0.9574468085106383
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,0,0,1,1,1,0.8636363636363636,0,0.425531914893617
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,1,0.5454545454545454,0,0.5531914893617021
0,0,0,1,1,1,0.4090909090909091,1,0.1276595744680851
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,0,0.36363636363636365,0,0.9574468085106383
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,0,1,1,1,1,0.36363636363636365,0,0.9361702127659575
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,1,0,1,1,1,0.22727272727272727,0,0.6595744680851063
0,1,0,1,1,0,0.2727272727272727,0,0.14893617021276595
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,0,0.2727272727272727,0,0.14893617021276595
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,0,0.6818181818181818,0,0.3191489361702128
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,0,0,1,1,1,0.8636363636363636,0,0.425531914893617
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
1,0,0,0,0,0,0.22727272727272727,1,0.1276595744680851
0,0,0,1,1,1,0.8636363636363636,0,0.425531914893617
0,1,0,1,1,0,0.36363636363636365,0,0.9574468085106383
0,1,0,1,1,0,0.2727272727272727,0,0.14893617021276595
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,1,0,1,1,1,0.0,0,1.0
0,0,0,1,0,0,1.0,0,0.2127659574468085
0,1,0,1,1,0,1.0,0,0.1702127659574468
0,0,0,1,0,0,0.09090909090909091,1,0.44680851063829785
0,0,0,1,0,0,0.0,0,0.7872340425531915
0,1,0,1,1,0,0.36363636363636365,0,0.9574468085106383
0,1,0,1,1,0,0.36363636363636365,0,0.9574468085106383
0,1,0,1,1,0,1.0,0,0.1702127659574468
0,1,0,1,0,0,0.5909090909090909,0,0.425531914893617
0,1,0,1,0,0,0.5909090909090909,0,0.425531914893617
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,0,1,0,0,0.18181818181818182,1,0.23404255319148937
0,0,1,1,1,0,0.5454545454545454,1,0.3617021276595745
0,0,1,1,1,0,0.5454545454545454,1,0.3617021276595745
0,1,1,1,1,1,0.6818181818181818,0,0.44680851063829785
0,1,0,1,1,0,0.2727272727272727,0,0.14893617021276595
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,1,0,1,1,1,0.22727272727272727,0,0.6595744680851063
0,1,0,1,1,0,0.2727272727272727,0,0.14893617021276595
0,1,0,1,1,0,1.0,0,0.1702127659574468
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,1,0.0,0,1.0
0,1,0,1,1,0,0.2727272727272727,0,0.14893617021276595
0,0,0,1,0,0,0.4090909090909091,0,0.10638297872340426
1,1,0,0,1,0,1.0,0,0.1702127659574468
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,1,0.5454545454545454,0,0.5531914893617021
0,1,0,1,1,1,0.22727272727272727,0,0.6595744680851063
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,0,1,1,1,0,0.5454545454545454,1,0.3617021276595745
1,0,1,0,1,1,0.9090909090909091,0,0.5106382978723404
0,1,0,1,0,0,0.5909090909090909,0,0.425531914893617
0,1,0,1,1,1,0.5909090909090909,1,0.2127659574468085
0,0,1,1,1,0,0.5454545454545454,1,0.3617021276595745
1,1,0,0,1,0,0.6818181818181818,0,0.3191489361702128
0,0,1,1,1,1,0.9090909090909091,0,0.5106382978723404
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
0,1,0,1,1,0,0.36363636363636365,0,0.9574468085106383
0,0,0,1,1,1,0.0,0,0.44680851063829785
0,1,0,1,0,0,0.45454545454545453,0,0.9787234042553191
